,close
0,2.221e-05
1,2.213e-05
2,2.218e-05
3,2.136e-05
4,2.153e-05
5,2.144e-05
6,2.152e-05
7,2.152e-05
8,2.17e-05
9,2.2e-05
10,2.184e-05
11,2.189e-05
12,2.202e-05
13,2.204e-05
14,2.215e-05
15,2.203e-05
16,2.191e-05
17,2.177e-05
18,2.182e-05
19,2.187e-05
20,2.174e-05
21,2.176e-05
22,2.155e-05
23,2.159e-05
24,2.165e-05
25,2.154e-05
26,2.168e-05
27,2.194e-05
28,2.203e-05
29,2.203e-05
30,2.175e-05
31,2.184e-05
32,2.162e-05
33,2.165e-05
34,2.165e-05
35,2.174e-05
36,2.154e-05
37,2.144e-05
38,2.141e-05
39,2.146e-05
40,2.145e-05
41,2.157e-05
42,2.145e-05
43,2.156e-05
44,2.161e-05
45,2.167e-05
46,2.168e-05
47,2.182e-05
48,2.183e-05
49,2.169e-05
50,2.18e-05
51,2.173e-05
52,2.162e-05
53,2.156e-05
54,2.188e-05
55,2.207e-05
56,2.175e-05
57,2.17e-05
58,2.182e-05
59,2.186e-05
60,2.184e-05
61,2.203e-05
62,2.202e-05
63,2.192e-05
64,2.201e-05
65,2.194e-05
66,2.204e-05
67,2.215e-05
68,2.206e-05
69,2.195e-05
70,2.198e-05
71,2.189e-05
72,2.239e-05
73,2.251e-05
74,2.239e-05
75,2.231e-05
76,2.273e-05
77,2.264e-05
78,2.268e-05
79,2.262e-05
80,2.253e-05
81,2.267e-05
82,2.251e-05
83,2.239e-05
84,2.238e-05
85,2.246e-05
86,2.243e-05
87,2.24e-05
88,2.239e-05
89,2.253e-05
90,2.256e-05
91,2.249e-05
92,2.25e-05
93,2.245e-05
94,2.244e-05
95,2.238e-05
96,2.234e-05
97,2.219e-05
98,2.23e-05
99,2.229e-05
100,2.221e-05
101,2.181e-05
102,2.196e-05
103,2.187e-05
104,2.183e-05
105,2.193e-05
106,2.2e-05
107,2.196e-05
108,2.18e-05
109,2.181e-05
110,2.185e-05
111,2.182e-05
112,2.179e-05
113,2.177e-05
114,2.184e-05
115,2.182e-05
116,2.208e-05
117,2.236e-05
118,2.23e-05
119,2.231e-05
120,2.256e-05
121,2.24e-05
122,2.246e-05
123,2.227e-05
124,2.236e-05
125,2.253e-05
126,2.243e-05
127,2.234e-05
128,2.231e-05
129,2.238e-05
130,2.24e-05
131,2.24e-05
132,2.233e-05
133,2.237e-05
134,2.257e-05
135,2.266e-05
136,2.313e-05
137,2.362e-05
138,2.364e-05
139,2.495e-05
140,2.537e-05
141,2.49e-05
142,2.474e-05
143,2.459e-05
144,2.424e-05
145,2.421e-05
146,2.405e-05
147,2.4e-05
148,2.416e-05
149,2.406e-05
150,2.398e-05
151,2.372e-05
152,2.373e-05
153,2.379e-05
154,2.395e-05
155,2.409e-05
156,2.405e-05
157,2.395e-05
158,2.371e-05
159,2.365e-05
160,2.339e-05
161,2.319e-05
162,2.315e-05
163,2.303e-05
164,2.297e-05
165,2.304e-05
166,2.266e-05
167,2.285e-05
168,2.303e-05
169,2.296e-05
170,2.301e-05
171,2.309e-05
172,2.312e-05
173,2.301e-05
174,2.279e-05
175,2.249e-05
176,2.266e-05
177,2.275e-05
178,2.284e-05
179,2.278e-05
180,2.303e-05
181,2.297e-05
182,2.307e-05
183,2.321e-05
184,2.318e-05
185,2.31e-05
186,2.319e-05
187,2.31e-05
188,2.321e-05
189,2.284e-05
190,2.295e-05
191,2.29e-05
192,2.3e-05
193,2.303e-05
194,2.307e-05
195,2.298e-05
196,2.294e-05
197,2.306e-05
198,2.308e-05
199,2.331e-05
200,2.344e-05
201,2.377e-05
202,2.371e-05
203,2.344e-05
204,2.361e-05
205,2.367e-05
206,2.367e-05
207,2.379e-05
208,2.387e-05
209,2.377e-05
210,2.377e-05
211,2.372e-05
212,2.362e-05
213,2.352e-05
214,2.355e-05
215,2.36e-05
216,2.359e-05
217,2.373e-05
218,2.381e-05
219,2.363e-05
220,2.344e-05
221,2.341e-05
222,2.337e-05
223,2.343e-05
224,2.328e-05
225,2.324e-05
226,2.334e-05
227,2.345e-05
228,2.341e-05
229,2.347e-05
230,2.348e-05
231,2.364e-05
232,2.36e-05
233,2.377e-05
234,2.36e-05
235,2.385e-05
236,2.397e-05
237,2.44e-05
238,2.443e-05
239,2.388e-05
240,2.392e-05
241,2.423e-05
242,2.415e-05
243,2.442e-05
244,2.445e-05
245,2.451e-05
246,2.434e-05
247,2.46e-05
248,2.457e-05
249,2.462e-05
250,2.461e-05
251,2.467e-05
252,2.483e-05
253,2.491e-05
254,2.501e-05
255,2.491e-05
256,2.454e-05
257,2.428e-05
258,2.446e-05
259,2.476e-05
260,2.489e-05
261,2.481e-05
262,2.468e-05
263,2.478e-05
264,2.469e-05
265,2.464e-05
266,2.474e-05
267,2.468e-05
268,2.469e-05
269,2.449e-05
270,2.473e-05
271,2.455e-05
272,2.456e-05
273,2.475e-05
274,2.487e-05
275,2.487e-05
276,2.466e-05
277,2.47e-05
278,2.481e-05
279,2.486e-05
280,2.502e-05
281,2.52e-05
282,2.519e-05
283,2.501e-05
284,2.461e-05
285,2.465e-05
286,2.397e-05
287,2.426e-05
288,2.413e-05
289,2.426e-05
290,2.43e-05
291,2.399e-05
292,2.414e-05
293,2.4e-05
294,2.414e-05
295,2.409e-05
296,2.416e-05
297,2.428e-05
298,2.438e-05
299,2.434e-05
300,2.445e-05
301,2.454e-05
302,2.461e-05
303,2.448e-05
304,2.447e-05
305,2.434e-05
306,2.434e-05
307,2.426e-05
308,2.436e-05
309,2.448e-05
310,2.448e-05
311,2.449e-05
312,2.437e-05
313,2.443e-05
314,2.437e-05
315,2.434e-05
316,2.445e-05
317,2.463e-05
318,2.468e-05
319,2.464e-05
320,2.483e-05
321,2.474e-05
322,2.468e-05
323,2.466e-05
324,2.47e-05
325,2.468e-05
326,2.461e-05
327,2.465e-05
328,2.457e-05
329,2.42e-05
330,2.44e-05
331,2.441e-05
332,2.457e-05
333,2.47e-05
334,2.461e-05
335,2.465e-05
336,2.454e-05
337,2.492e-05
338,2.532e-05
339,2.529e-05
340,2.557e-05
341,2.567e-05
342,2.59e-05
343,2.592e-05
344,2.667e-05
345,2.659e-05
346,2.669e-05
347,2.632e-05
348,2.658e-05
349,2.651e-05
350,2.654e-05
351,2.657e-05
352,2.645e-05
353,2.644e-05
354,2.799e-05
355,2.9e-05
356,2.827e-05
357,2.831e-05
358,2.868e-05
359,2.898e-05
360,2.874e-05
361,2.898e-05
362,2.758e-05
363,2.748e-05
364,2.648e-05
365,2.706e-05
366,2.744e-05
367,2.707e-05
368,2.679e-05
369,2.735e-05
370,2.777e-05
371,2.784e-05
372,2.736e-05
373,2.759e-05
374,2.767e-05
375,2.787e-05
376,2.809e-05
377,2.8e-05
378,2.767e-05
379,2.784e-05
380,2.723e-05
381,2.717e-05
382,2.699e-05
383,2.705e-05
384,2.717e-05
385,2.684e-05
386,2.645e-05
387,2.685e-05
388,2.734e-05
389,2.711e-05
390,2.642e-05
391,2.683e-05
392,2.717e-05
393,2.701e-05
394,2.72e-05
395,2.706e-05
396,2.748e-05
397,2.74e-05
398,2.736e-05
399,2.746e-05
400,2.736e-05
401,2.733e-05
402,2.685e-05
403,2.698e-05
404,2.718e-05
405,2.76e-05
406,2.776e-05
407,2.735e-05
408,2.819e-05
409,2.797e-05
410,2.762e-05
411,2.738e-05
412,2.736e-05
413,2.755e-05
414,2.778e-05
415,2.793e-05
416,2.771e-05
417,2.767e-05
418,2.78e-05
419,2.777e-05
420,2.771e-05
421,2.775e-05
422,2.765e-05
423,2.786e-05
424,2.764e-05
425,2.772e-05
426,2.723e-05
427,2.703e-05
428,2.659e-05
429,2.556e-05
430,2.602e-05
431,2.604e-05
432,2.587e-05
433,2.599e-05
434,2.602e-05
435,2.614e-05
436,2.586e-05
437,2.607e-05
438,2.567e-05
439,2.488e-05
440,2.518e-05
441,2.53e-05
442,2.507e-05
443,2.523e-05
444,2.554e-05
445,2.558e-05
446,2.543e-05
447,2.557e-05
448,2.543e-05
449,2.545e-05
450,2.567e-05
451,2.624e-05
452,2.62e-05
453,2.605e-05
454,2.627e-05
455,2.623e-05
456,2.62e-05
457,2.602e-05
458,2.605e-05
459,2.619e-05
