,close
0,1.4583
1,1.4384
2,1.4337
3,1.4389
4,1.4471
5,1.46
6,1.4762
7,1.478
8,1.5137
9,1.5279
10,1.5073
11,1.5259
12,1.5302
13,1.5345
14,1.5295
15,1.5309
16,1.5232
17,1.514
18,1.5063
19,1.5133
20,1.5247
21,1.5207
22,1.5187
23,1.4948
24,1.4997
25,1.4821
26,1.4908
27,1.49
28,1.5052
29,1.4993
30,1.4662
31,1.4701
32,1.4676
33,1.4357
34,1.4192
35,1.4283
36,1.4315
37,1.4332
38,1.4327
39,1.4263
40,1.4276
41,1.4345
42,1.4207
43,1.4273
44,1.4249
45,1.4174
46,1.4158
47,1.4304
48,1.4366
49,1.4462
50,1.4406
51,1.4521
52,1.4377
53,1.4276
54,1.4189
55,1.4163
56,1.4377
57,1.4204
58,1.4315
59,1.4366
60,1.4434
61,1.4413
62,1.4404
63,1.4398
64,1.4638
65,1.4627
66,1.4472
67,1.4429
68,1.4287
69,1.4229
70,1.423
71,1.418
72,1.4178
73,1.414
74,1.4245
75,1.4082
76,1.4043
77,1.4195
78,1.4238
79,1.4171
80,1.4201
81,1.4213
82,1.4267
83,1.4242
84,1.4246
85,1.4143
86,1.4164
87,1.4172
88,1.4103
89,1.4207
90,1.4156
91,1.4137
92,1.4216
93,1.4141
94,1.4073
95,1.3994
96,1.3964
97,1.4047
98,1.4042
99,1.4058
100,1.3959
101,1.3974
102,1.4065
103,1.4166
104,1.415
105,1.4075
106,1.4125
107,1.4076
108,1.4071
109,1.4063
110,1.4011
111,1.4025
112,1.4011
113,1.3873
114,1.3934
115,1.4034
116,1.4102
117,1.4077
118,1.4069
119,1.4031
120,1.3962
121,1.3926
122,1.3981
123,1.3647
124,1.3618
125,1.3502
126,1.3515
127,1.3534
128,1.3593
129,1.3651
130,1.3627
131,1.3658
132,1.3779
133,1.3808
134,1.3924
135,1.3826
136,1.3716
137,1.368
138,1.3677
139,1.3753
140,1.3643
141,1.3558
142,1.345
143,1.3398
144,1.3406
145,1.3381
146,1.35
147,1.3625
148,1.3789
149,1.3824
150,1.3574
151,1.3685
152,1.356
153,1.3534
154,1.3525
155,1.3518
156,1.3401
157,1.3415
158,1.3411
159,1.3491
160,1.3513
161,1.3718
162,1.3629
163,1.3708
164,1.3661
165,1.3756
166,1.3841
167,1.396
168,1.3965
169,1.3841
170,1.3972
171,1.3903
172,1.3808
173,1.3702
174,1.3845
175,1.4001
176,1.3623
177,1.36
178,1.369
179,1.3829
180,1.3861
181,1.3995
182,1.4057
183,1.397
184,1.4033
185,1.396
186,1.3987
187,1.4099
188,1.4068
189,1.3993
190,1.4041
191,1.4051
192,1.4417
193,1.4545
194,1.4478
195,1.444
196,1.468
197,1.4571
198,1.462
199,1.4583
200,1.4488
201,1.4614
202,1.4499
203,1.4442
204,1.4471
205,1.452
206,1.4518
207,1.4494
208,1.4564
209,1.4755
210,1.489
211,1.4787
212,1.4675
213,1.4611
214,1.4538
215,1.4474
216,1.4618
217,1.4492
218,1.4576
219,1.4559
220,1.4485
221,1.4303
222,1.4352
223,1.4301
224,1.425
225,1.4279
226,1.4411
227,1.4409
228,1.4291
229,1.4306
230,1.4243
231,1.4222
232,1.4249
233,1.4298
234,1.437
235,1.4432
236,1.4604
237,1.4837
238,1.4859
239,1.4911
240,1.5004
241,1.4863
242,1.4844
243,1.49
244,1.5015
245,1.5269
246,1.5156
247,1.5133
248,1.5208
249,1.5238
250,1.523
251,1.5234
252,1.507
253,1.5149
254,1.5154
255,1.5096
256,1.5137
257,1.5299
258,1.524
259,1.5333
260,1.5357
261,1.5343
262,1.5305
263,1.5288
264,1.5212
265,1.5288
266,1.5287
267,1.522
268,1.5294
269,1.5159
270,1.5122
271,1.5017
272,1.5115
273,1.5098
274,1.5141
275,1.5184
276,1.5148
277,1.5166
278,1.5002
279,1.4973
280,1.4856
281,1.4814
282,1.4805
283,1.4758
284,1.4709
285,1.4711
286,1.4643
287,1.4676
288,1.481
289,1.477
290,1.4827
291,1.4775
292,1.4651
293,1.4631
294,1.463
295,1.4493
296,1.4576
297,1.4582
298,1.4663
299,1.4674
300,1.4791
301,1.4787
302,1.486
303,1.4844
304,1.4849
305,1.4826
306,1.4813
307,1.4786
308,1.4772
309,1.4586
310,1.4665
311,1.4631
312,1.464
313,1.4639
314,1.4694
315,1.4701
316,1.4666
317,1.4693
318,1.4651
319,1.4869
320,1.5
321,1.5089
322,1.5123
323,1.4983
324,1.5077
325,1.5186
326,1.5146
327,1.5214
328,1.5234
329,1.5191
330,1.5179
331,1.5217
332,1.5118
333,1.5115
334,1.5196
335,1.5147
336,1.5055
337,1.5131
338,1.5285
339,1.511
340,1.5062
341,1.5125
342,1.5056
343,1.5125
344,1.5018
345,1.4958
346,1.5056
347,1.5078
348,1.5075
349,1.5115
350,1.5095
351,1.5187
352,1.5142
353,1.5232
354,1.5198
355,1.5495
356,1.5511
357,1.5414
358,1.5266
359,1.518
360,1.5257
361,1.537
362,1.5376
363,1.5481
364,1.556
365,1.573
366,1.5516
367,1.5631
368,1.5574
369,1.566
370,1.5727
371,1.58
372,1.5706
373,1.5825
374,1.5741
375,1.584
376,1.5884
377,1.5887
378,1.6145
379,1.6334
380,1.6262
381,1.6225
382,1.6153
383,1.6197
384,1.6221
385,1.6258
386,1.6195
387,1.6197
388,1.6311
389,1.6176
390,1.6356
391,1.6285
392,1.6274
393,1.6344
394,1.6323
395,1.636
396,1.629
397,1.6123
398,1.6235
399,1.6285
400,1.6391
401,1.6607
402,1.6544
403,1.6453
404,1.6085
405,1.6141
406,1.574
407,1.5901
408,1.5897
409,1.5931
410,1.5884
411,1.577
412,1.5794
413,1.5758
414,1.5793
415,1.5718
416,1.5844
417,1.5893
418,1.5957
419,1.5944
420,1.6036
421,1.6031
422,1.5961
423,1.6026
424,1.6012
425,1.5911
426,1.5857
427,1.5865
428,1.5873
429,1.5973
430,1.6034
431,1.603
432,1.5953
433,1.6002
434,1.6037
435,1.6068
436,1.6108
437,1.6138
