,close
0,0.7311
1,0.7359
2,0.7369
3,0.7291
4,0.7331
5,0.73
6,0.7309
7,0.7239
8,0.7137
9,0.7236
10,0.7263
11,0.7222
12,0.7228
13,0.7264
14,0.724
15,0.7295
16,0.7339
17,0.7323
18,0.7226
19,0.7224
20,0.7277
21,0.7239
22,0.7358
23,0.7314
24,0.7386
25,0.7377
26,0.761
27,0.7601
28,0.7698
29,0.7814
30,0.7708
31,0.766
32,0.7624
33,0.768
34,0.7629
35,0.7585
36,0.7582
37,0.7633
38,0.767
39,0.7682
40,0.7779
41,0.775
42,0.785
43,0.771
44,0.7696
45,0.765
46,0.7632
47,0.7588
48,0.7495
49,0.7526
50,0.7655
51,0.7433
52,0.7542
53,0.7527
54,0.762
55,0.771
56,0.7733
57,0.7665
58,0.7732
59,0.769
60,0.7617
61,0.759
62,0.756
63,0.7528
64,0.7566
65,0.7456
66,0.762
67,0.7615
68,0.7698
69,0.7916
70,0.8024
71,0.7949
72,0.8092
73,0.8329
74,0.8848
75,0.8953
76,0.8799
77,0.8866
78,0.8885
79,0.9
80,0.888
81,0.89
82,0.8997
83,0.909
84,0.9283
85,0.9097
86,0.9175
87,0.9039
88,0.8969
89,0.9097
90,0.91
91,0.9123
92,0.9008
93,0.9132
94,0.9387
95,0.972
96,0.9492
97,0.9465
98,0.9378
99,0.921
100,0.9208
101,0.8997
102,0.9016
103,0.902
104,0.9023
105,0.8958
106,0.9138
107,0.91
108,0.9141
109,0.9339
110,0.9487
111,0.9585
112,0.9365
113,0.9237
114,0.9239
115,0.9099
116,0.9225
117,0.9113
118,0.9247
119,0.9069
120,0.909
121,0.9125
122,0.915
123,0.9128
124,0.9168
125,0.8996
126,0.8973
127,0.8883
128,0.8936
129,0.9084
130,0.9032
131,0.9003
132,0.9014
133,0.9173
134,0.9299
135,0.9251
136,0.9237
137,0.9416
138,0.9345
139,0.9258
140,0.9154
141,0.9263
142,0.9107
143,0.9192
144,0.93
145,0.9236
146,0.9174
147,0.929
148,0.9306
149,0.9263
150,0.9347
151,0.9236
152,0.9256
153,0.9254
154,0.9366
155,0.9299
