,close
0,1731.42
1,1728.21
2,1726.1
3,1730.88
4,1734.49
5,1737.6
6,1742.1
7,1745.59
8,1751.36
9,1760.01
10,1757.01
11,1752.06
12,1758.0
13,1754.95
14,1757.8
15,1753.0
16,1752.2
17,1750.36
18,1734.0
19,1741.94
20,1745.54
21,1746.28
22,1745.4
23,1752.99
24,1757.21
25,1748.88
26,1747.48
27,1741.52
28,1746.24
29,1746.81
30,1747.89
31,1748.61
32,1745.44
33,1752.29
34,1753.0
35,1745.3
36,1739.09
37,1733.95
38,1729.07
39,1729.81
40,1720.17
41,1706.62
42,1699.1
43,1715.0
44,1716.9
45,1714.97
46,1715.72
47,1714.92
48,1709.35
49,1729.0
50,1728.89
51,1722.12
52,1722.62
53,1730.0
54,1726.25
55,1723.99
56,1729.24
57,1726.19
58,1724.72
59,1724.81
60,1726.01
61,1724.26
62,1710.83
63,1709.92
64,1721.92
65,1715.61
66,1712.89
67,1707.21
68,1712.02
69,1706.09
70,1710.67
71,1708.1
72,1709.52
73,1716.71
74,1711.89
75,1679.98
76,1685.89
77,1688.41
78,1696.02
79,1692.78
80,1689.0
81,1696.69
82,1682.69
83,1697.0
84,1697.81
85,1708.07
86,1707.08
87,1705.41
88,1706.3
89,1715.1
90,1711.31
91,1723.41
92,1718.18
93,1714.91
94,1719.09
95,1716.21
96,1719.61
97,1718.44
98,1723.22
99,1721.49
100,1715.0
101,1708.19
102,1704.84
103,1711.32
104,1717.43
105,1716.32
106,1716.48
107,1715.81
108,1711.21
109,1715.9
110,1716.69
111,1720.79
112,1725.92
113,1721.5
114,1720.46
115,1726.87
116,1737.23
117,1733.8
118,1737.96
119,1744.73
120,1737.7
121,1738.69
122,1743.41
123,1751.47
124,1674.21
125,1630.25
126,1614.76
127,1609.4
128,1608.69
129,1605.09
130,1611.8
131,1606.6
132,1594.88
133,1589.18
134,1590.0
135,1591.07
136,1591.57
137,1594.0
138,1601.11
139,1592.59
140,1612.02
141,1610.99
142,1620.62
143,1629.93
144,1623.51
145,1619.23
146,1619.61
147,1610.75
148,1607.41
149,1581.8
150,1581.99
151,1591.8
152,1599.18
153,1606.55
154,1617.25
155,1615.41
156,1617.67
157,1607.9
158,1601.61
159,1593.8
160,1581.29
161,1597.0
162,1587.31
163,1593.62
164,1594.06
165,1588.81
166,1576.6
167,1569.6
168,1577.24
169,1573.79
170,1578.16
171,1570.0
172,1574.63
173,1573.0
174,1576.39
175,1580.0
176,1577.7
177,1582.23
178,1588.99
179,1586.5
180,1590.6
181,1600.86
182,1601.5
183,1606.5
184,1600.22
185,1602.0
186,1597.21
187,1600.89
188,1613.42
189,1621.15
190,1621.41
191,1616.8
192,1613.22
193,1612.41
194,1616.17
195,1613.02
196,1605.5
197,1608.0
198,1612.66
199,1609.2
200,1611.29
201,1611.69
202,1591.43
203,1586.2
204,1602.94
205,1602.36
206,1602.1
207,1606.2
208,1603.21
209,1604.92
210,1601.83
211,1597.15
212,1596.52
213,1601.94
214,1603.32
215,1601.32
216,1601.6
217,1593.8
218,1591.13
219,1593.4
220,1609.35
221,1606.38
222,1610.51
223,1604.6
224,1604.08
225,1603.5
226,1603.01
227,1588.34
228,1598.47
229,1601.29
230,1600.26
231,1597.21
232,1599.82
233,1594.9
234,1593.4
235,1582.54
236,1592.69
237,1585.36
238,1588.5
239,1601.11
240,1597.01
241,1590.8
242,1575.23
243,1584.01
244,1580.0
245,1580.1
246,1582.6
247,1587.8
248,1593.83
249,1600.27
250,1598.24
251,1598.81
252,1599.56
253,1602.63
254,1595.7
255,1601.01
256,1609.45
257,1622.27
258,1624.9
259,1617.9
260,1643.09
261,1639.08
262,1636.14
263,1630.5
264,1634.25
265,1638.75
266,1645.69
267,1643.75
268,1630.45
269,1628.19
270,1607.12
271,1618.39
272,1622.1
273,1629.06
274,1616.03
275,1612.0
276,1613.99
277,1617.61
278,1596.75
279,1601.53
280,1601.11
281,1604.9
282,1600.22
283,1600.7
284,1596.61
285,1601.53
286,1597.93
287,1604.6
288,1607.01
289,1617.48
290,1597.12
291,1593.42
292,1602.97
293,1604.83
294,1621.5
295,1637.72
296,1631.85
297,1636.1
298,1624.75
299,1606.41
300,1604.5
301,1607.63
302,1602.63
303,1586.96
304,1591.48
305,1588.85
306,1589.32
307,1593.76
308,1584.69
309,1583.82
310,1579.5
311,1593.21
312,1588.65
313,1593.0
314,1593.33
315,1585.86
316,1591.02
317,1588.5
318,1588.29
319,1579.22
320,1582.07
321,1586.74
322,1583.53
323,1568.07
324,1518.01
325,1491.28
326,1478.61
327,1487.69
328,1491.37
329,1492.6
330,1484.95
331,1499.76
332,1504.72
333,1509.95
334,1514.61
335,1514.0
336,1511.14
337,1507.09
338,1503.12
339,1509.59
340,1507.87
341,1498.55
342,1493.06
343,1491.93
344,1501.69
345,1498.4
346,1507.38
347,1503.69
348,1497.84
349,1504.53
350,1501.28
351,1493.68
352,1494.52
353,1489.53
354,1490.16
355,1481.73
356,1470.66
357,1474.75
358,1468.53
359,1475.33
360,1474.71
361,1471.82
362,1467.07
363,1474.71
364,1471.43
365,1482.04
366,1480.09
367,1479.63
368,1475.14
369,1471.07
370,1462.58
371,1466.81
372,1456.97
373,1466.36
374,1462.3
375,1468.53
376,1468.32
377,1473.32
378,1479.66
379,1476.3
380,1475.48
381,1471.01
382,1475.67
383,1478.0
384,1474.4
385,1471.69
386,1469.95
387,1472.35
388,1473.62
389,1472.62
390,1474.45
391,1472.44
392,1473.64
393,1471.01
394,1465.93
395,1462.1
396,1455.19
397,1451.37
398,1460.0
399,1461.02
400,1464.74
401,1464.07
402,1460.42
403,1463.02
404,1472.55
405,1469.77
406,1467.9
407,1469.02
408,1474.27
409,1478.17
410,1471.52
411,1466.03
412,1464.5
413,1454.07
414,1461.07
415,1463.99
416,1450.78
417,1430.21
418,1451.49
419,1437.54
420,1454.94
421,1447.71
422,1445.44
423,1454.29
424,1441.05
425,1451.84
426,1439.8
427,1423.51
428,1431.97
429,1426.44
430,1425.21
431,1416.66
432,1426.62
433,1421.14
434,1422.99
435,1427.47
436,1428.99
437,1427.51
438,1431.21
439,1431.01
440,1433.61
441,1429.02
442,1433.0
443,1429.74
