,close
0,0.0594738
1,0.0594824
2,0.0595236
3,0.0595887
4,0.0595504
5,0.0595655
6,0.0595086
7,0.0594971
8,0.0595625
9,0.0594314
10,0.0594393
11,0.0594424
12,0.059427
13,0.0594419
14,0.0594019
15,0.059406
16,0.0594061
17,0.0594185
18,0.0594615
19,0.0593217
20,0.0593553
21,0.0593566
22,0.0593505
23,0.0588706
24,0.0588679
25,0.0589409
26,0.0588876
27,0.0590055
28,0.0589896
29,0.0589534
30,0.0589383
31,0.0589768
32,0.0589998
33,0.0589763
34,0.0589838
35,0.058992
36,0.0590153
37,0.059032
38,0.0589228
39,0.05892
40,0.0590218
41,0.0591125
42,0.0591263
43,0.059182
44,0.0591697
45,0.0593
46,0.0591736
47,0.0591683
48,0.0592404
49,0.0592561
50,0.0593055
51,0.0593046
52,0.0593203
53,0.0593046
54,0.0591722
55,0.0592028
56,0.0592328
57,0.0592366
58,0.0592389
59,0.0592302
60,0.0592964
61,0.0592732
62,0.0592356
63,0.0592364
64,0.0592928
65,0.0593382
66,0.0593382
67,0.0593771
68,0.0593144
69,0.059277
70,0.0592581
71,0.0592166
72,0.0592191
73,0.0591846
74,0.0592019
75,0.0592383
76,0.0592314
77,0.0592181
78,0.0591068
79,0.0591378
80,0.0592119
81,0.0592269
82,0.0592177
83,0.0592325
84,0.0592393
85,0.0593679
86,0.0595585
87,0.0597318
88,0.0596612
89,0.0598045
90,0.0597894
91,0.0598233
92,0.0597784
93,0.0598003
94,0.0598161
95,0.0597907
96,0.0597187
97,0.0596712
98,0.0596838
99,0.0596845
100,0.059762
101,0.0597526
102,0.0598814
103,0.0598895
104,0.0598278
105,0.059817
106,0.059826
107,0.0598753
108,0.0598719
109,0.0598709
110,0.0598705
111,0.0597462
112,0.0597423
113,0.0597813
114,0.0597839
115,0.0598467
116,0.0598497
117,0.0598949
118,0.0597695
119,0.0597518
120,0.0597296
121,0.0597785
122,0.0598763
123,0.0601783
124,0.060279
125,0.0602547
126,0.0601824
127,0.0602103
128,0.0603336
129,0.0604117
130,0.0604506
131,0.0603887
132,0.0603041
133,0.060236
134,0.060241
135,0.0604388
136,0.0603207
137,0.0602239
138,0.0600873
139,0.0603219
140,0.0603264
141,0.0603066
142,0.0604073
143,0.0603704
144,0.0605001
145,0.0605
146,0.0605896
147,0.0607066
148,0.0608106
149,0.060857
150,0.0608263
151,0.0606436
152,0.0605244
153,0.0605303
154,0.0604938
155,0.060461
156,0.0604098
157,0.060179
158,0.0602584
159,0.0602455
160,0.0602528
161,0.0603064
162,0.0602976
163,0.0601305
164,0.0602193
165,0.0602172
166,0.0601705
167,0.0601591
168,0.0601481
169,0.0601729
170,0.0601922
171,0.060129
172,0.0601066
173,0.059846
174,0.0598941
175,0.0598839
176,0.059873
177,0.0598076
178,0.059783
179,0.059867
180,0.0598224
181,0.0597787
182,0.0597279
183,0.0597787
184,0.0596173
185,0.0594336
186,0.059501
187,0.0596224
188,0.0596626
189,0.0593
190,0.0595341
191,0.059542
192,0.0595507
193,0.0594799
194,0.0595297
195,0.0595216
196,0.059554
197,0.0594692
198,0.0594519
199,0.0594576
200,0.0594728
201,0.0595565
202,0.0595506
203,0.0596259
204,0.0595941
205,0.0595776
206,0.0595826
207,0.0595196
208,0.0593356
209,0.0592757
210,0.0593752
211,0.0592136
212,0.0592568
213,0.0592221
214,0.0592412
215,0.0592538
216,0.0593032
217,0.0593093
218,0.0594202
219,0.0593467
220,0.0593709
221,0.0593912
222,0.0593589
223,0.0593927
224,0.0595289
225,0.0594823
226,0.0594786
227,0.0595066
228,0.059478
229,0.0595111
230,0.0595171
231,0.0595041
232,0.0595954
233,0.0595421
234,0.0596519
235,0.0596854
236,0.0597577
237,0.0597262
238,0.0597154
239,0.0596976
240,0.0598055
241,0.0598165
242,0.0598245
243,0.0598244
244,0.0598098
245,0.0598113
246,0.059649
247,0.0596864
248,0.0597381
249,0.0596654
250,0.0596648
251,0.0596886
252,0.0598513
253,0.05985
254,0.05985
255,0.05985
256,0.0598253
257,0.0596645
258,0.0595304
259,0.0595
260,0.0595953
261,0.0596196
262,0.0596711
263,0.0596758
264,0.0596417
265,0.05947
266,0.0595368
267,0.0595437
268,0.0596001
269,0.0594984
270,0.0596226
271,0.0596547
272,0.05967
273,0.0594324
274,0.0595636
275,0.0592
276,0.0591806
277,0.0591606
278,0.05893
279,0.0587484
280,0.0589148
281,0.0588331
282,0.0590531
283,0.0590362
284,0.059148
285,0.0592312
286,0.0591709
287,0.0590713
288,0.0591268
289,0.0591244
290,0.0592095
291,0.0591404
292,0.0592183
293,0.0590958
294,0.0591656
295,0.0590768
296,0.0591287
297,0.0592273
298,0.0592368
299,0.0591191
300,0.0591122
301,0.0590622
302,0.0590996
303,0.0591401
304,0.0591062
305,0.0591062
306,0.0590857
307,0.0590857
308,0.0590377
309,0.0589945
310,0.0590164
311,0.059009
312,0.0591313
313,0.0591463
314,0.0591476
315,0.0590527
316,0.0590285
317,0.0590599
318,0.0590757
319,0.0591819
320,0.0591492
321,0.0591284
322,0.0591027
323,0.0591589
324,0.0596558
325,0.0594896
326,0.0594324
327,0.0594144
328,0.059408
329,0.059575
330,0.0594171
331,0.0595083
332,0.0594895
333,0.0594871
334,0.0594909
335,0.0594801
336,0.0595389
337,0.0596106
338,0.0595426
339,0.0595516
340,0.0596029
341,0.059512
342,0.0595579
343,0.0595614
344,0.059535
345,0.0595809
346,0.0596659
347,0.0596177
348,0.0594682
349,0.0594728
350,0.0593716
351,0.0593641
352,0.0594018
353,0.0594051
354,0.0593886
355,0.0593108
356,0.0592935
357,0.0593418
358,0.0593513
359,0.0594299
360,0.0595074
361,0.0594947
362,0.0594947
363,0.0595132
364,0.0594041
365,0.0593788
366,0.0594145
367,0.0593343
368,0.0593847
369,0.0593713
370,0.0593701
371,0.0593331
372,0.0594915
373,0.0594818
374,0.05919
375,0.0592509
376,0.0595542
377,0.0594679
378,0.0594196
379,0.0595453
380,0.0595259
381,0.0594179
382,0.0594363
383,0.0592443
384,0.0592
385,0.0592953
386,0.0592991
387,0.0594875
388,0.0595289
389,0.0594879
390,0.059406
391,0.0594236
392,0.059643
393,0.0596569
