,close
0,1427.4
1,1431.08
2,1429.01
3,1429.51
4,1430.54
5,1432.0
6,1431.88
7,1433.22
8,1432.36
9,1434.09
10,1434.82
11,1431.45
12,1431.8
13,1432.01
14,1431.37
15,1427.51
16,1424.67
17,1426.93
18,1422.44
19,1423.59
20,1422.41
21,1420.19
22,1414.51
23,1419.67
24,1422.52
25,1425.12
26,1425.83
27,1424.72
28,1425.09
29,1423.12
30,1427.99
31,1435.58
32,1431.02
33,1444.56
34,1439.76
35,1440.83
36,1446.0
37,1444.48
38,1460.99
39,1458.3
40,1465.84
41,1465.91
42,1470.0
43,1464.71
44,1469.32
45,1471.05
46,1468.61
47,1469.49
48,1469.01
49,1468.12
50,1464.0
51,1464.22
52,1462.18
53,1464.72
54,1462.73
55,1462.5
56,1463.41
57,1462.59
58,1458.64
59,1448.01
60,1457.56
61,1451.92
62,1462.0
63,1460.39
64,1462.81
65,1465.15
66,1463.22
67,1467.8
68,1472.72
69,1469.76
70,1455.62
71,1453.75
72,1455.8
73,1452.26
74,1454.1
75,1456.0
76,1453.21
77,1452.29
78,1455.79
79,1453.6
80,1454.53
81,1455.32
82,1451.08
83,1451.98
84,1452.62
85,1450.04
86,1450.13
87,1455.12
88,1454.19
89,1453.78
90,1453.66
91,1454.9
92,1456.13
93,1458.07
94,1456.87
95,1452.0
96,1452.63
97,1453.53
98,1455.53
99,1456.22
100,1453.77
101,1453.02
102,1456.25
103,1456.9
104,1456.37
105,1455.0
106,1457.13
107,1454.8
108,1448.73
109,1423.96
110,1430.0
111,1436.06
112,1434.03
113,1430.8
114,1432.06
115,1433.96
116,1434.08
117,1434.35
118,1428.69
119,1429.69
120,1435.82
121,1438.34
122,1435.17
123,1434.81
124,1435.62
125,1435.69
126,1429.66
127,1424.91
128,1420.52
129,1420.0
130,1423.0
131,1423.67
132,1421.48
133,1416.04
134,1397.06
135,1400.44
136,1390.61
137,1395.64
138,1391.72
139,1391.21
140,1393.83
141,1377.46
142,1378.2
143,1378.39
144,1368.63
145,1373.99
146,1380.66
147,1382.8
148,1381.37
149,1380.8
150,1375.98
151,1379.49
152,1375.32
153,1370.86
154,1330.91
155,1329.88
156,1338.6
157,1333.9
158,1339.31
159,1331.79
160,1336.18
161,1340.05
162,1346.85
163,1342.91
164,1335.83
165,1334.77
166,1334.67
167,1343.22
168,1347.94
169,1344.87
170,1349.49
171,1347.55
172,1342.2
173,1340.41
174,1331.61
175,1310.01
176,1301.01
177,1302.2
178,1304.75
179,1299.07
180,1288.4
181,1295.15
182,1299.75
183,1303.77
184,1305.12
185,1306.34
186,1310.27
187,1305.37
188,1307.84
189,1295.39
190,1293.24
191,1291.13
192,1283.64
193,1292.84
194,1289.0
195,1291.88
196,1298.8
197,1301.45
198,1307.41
199,1302.5
200,1301.81
201,1294.27
202,1294.35
203,1291.2
204,1294.09
205,1297.74
206,1297.96
207,1304.94
208,1316.59
209,1315.79
210,1310.83
211,1303.02
212,1305.01
213,1307.72
214,1317.54
215,1312.74
216,1321.56
217,1318.98
218,1317.12
219,1312.48
220,1330.4
221,1339.91
222,1350.43
223,1360.3
224,1368.49
225,1354.7
226,1354.77
227,1348.92
228,1345.39
229,1342.4
230,1347.05
231,1338.81
232,1346.97
233,1351.74
234,1348.05
235,1334.98
236,1327.72
237,1328.35
238,1327.15
239,1326.52
240,1333.18
241,1344.61
242,1359.2
243,1353.94
244,1363.41
245,1361.38
246,1359.6
247,1365.06
248,1358.58
249,1357.73
250,1361.15
251,1373.88
252,1383.83
253,1377.61
254,1380.81
255,1375.86
256,1383.74
257,1385.61
258,1379.13
259,1382.11
260,1380.47
261,1376.45
262,1371.33
263,1367.41
264,1367.67
265,1369.0
266,1362.24
267,1360.83
268,1363.12
269,1366.41
270,1361.14
271,1367.27
272,1363.14
273,1366.16
274,1365.24
275,1344.71
276,1350.07
277,1355.32
278,1356.53
279,1353.15
280,1353.0
281,1356.16
282,1363.32
283,1365.14
284,1362.43
285,1357.69
286,1356.42
287,1356.6
288,1356.32
289,1359.66
290,1372.21
291,1369.54
292,1356.21
293,1358.8
294,1355.79
295,1360.9
296,1363.26
297,1355.86
298,1356.27
299,1352.37
300,1348.63
301,1352.25
302,1350.84
303,1352.75
304,1353.62
305,1359.32
306,1359.68
307,1361.74
308,1356.35
309,1356.44
310,1351.25
311,1347.27
312,1350.63
313,1349.46
314,1346.74
315,1336.2
316,1339.18
317,1342.86
318,1343.38
319,1342.51
320,1345.3
321,1358.89
322,1362.13
323,1360.34
324,1353.43
325,1377.8
326,1368.6
327,1362.47
328,1366.76
329,1366.89
330,1352.96
331,1344.27
332,1339.54
333,1335.49
334,1340.05
335,1340.69
336,1340.43
337,1345.68
338,1351.49
339,1352.21
340,1354.05
341,1350.87
342,1354.73
343,1352.56
344,1345.07
345,1343.06
346,1343.14
347,1347.08
348,1336.1
349,1318.09
350,1316.06
351,1323.86
352,1330.5
353,1331.6
354,1318.6
355,1324.41
356,1323.31
357,1323.18
358,1329.56
359,1329.54
360,1328.41
361,1333.98
362,1332.88
363,1328.64
364,1332.57
365,1328.92
366,1339.15
367,1340.56
368,1343.88
369,1340.36
370,1340.08
371,1342.34
372,1337.82
373,1337.91
374,1335.52
375,1334.58
376,1336.1
377,1337.39
378,1339.09
379,1342.12
380,1338.27
381,1330.56
382,1329.95
383,1323.41
384,1325.17
385,1325.0
386,1322.44
387,1328.65
388,1329.2
389,1331.58
390,1328.52
391,1326.24
392,1329.08
393,1329.26
394,1326.0
395,1327.67
396,1334.3
397,1338.96
398,1337.96
399,1340.9
400,1338.86
401,1346.43
402,1343.0
403,1343.74
404,1347.64
405,1351.08
406,1350.39
407,1351.03
408,1356.53
409,1354.87
410,1354.89
411,1350.67
412,1347.9
413,1348.27
414,1348.71
415,1357.0
416,1349.2
417,1342.4
418,1338.03
419,1340.71
420,1347.34
421,1342.94
422,1349.52
423,1349.27
424,1350.14
425,1341.18
426,1346.25
427,1351.24
428,1374.15
429,1390.0
430,1318.29
431,1334.5
432,1374.31
433,1372.07
434,1361.47
435,1344.29
436,1329.18
437,1323.91
438,1322.14
439,1312.48
440,1315.55
441,1313.67
442,1272.14
443,1251.5
444,1257.0
445,1252.42
446,1230.23
447,1232.89
448,1234.39
449,1243.92
450,1240.75
451,1249.8
452,1251.93
453,1244.89
454,1247.47
455,1244.02
456,1240.0
457,1243.01
458,1247.44
459,1251.75
460,1249.33
461,1257.44
462,1256.7
463,1253.91
464,1259.1
465,1265.27
466,1262.96
467,1268.48
468,1263.4
469,1262.95
470,1266.07
471,1264.1
472,1264.03
473,1264.35
474,1259.57
475,1254.62
476,1262.47
477,1258.48
478,1266.72
479,1271.47
480,1264.42
481,1267.79
482,1268.78
483,1274.47
484,1273.9
485,1279.49
486,1277.27
487,1288.76
488,1297.04
489,1289.2
490,1287.79
491,1288.7
492,1288.1
493,1292.93
494,1289.01
495,1297.58
496,1293.08
497,1294.92
498,1289.65
499,1291.12
500,1297.9
501,1309.26
502,1312.48
503,1309.41
