,close
0,19526.0
1,19542.1
2,19609.0
3,19605.9
4,19587.5
5,19580.6
6,19582.6
7,19622.2
8,19654.6
9,19625.0
10,19644.4
11,19608.2
12,19599.9
13,19589.6
14,19582.0
15,19596.0
16,19593.4
17,19579.9
18,19557.1
19,19533.3
20,19543.8
21,19572.3
22,19583.0
23,19567.5
24,19558.9
25,19569.9
26,19573.8
27,19587.4
28,19564.6
29,19547.2
30,19560.6
31,19575.1
32,19575.8
33,19539.9
34,19525.3
35,19513.8
36,19508.7
37,19515.7
38,19515.8
39,19522.3
40,19497.5
41,19422.3
42,19424.7
43,19442.0
44,19450.0
45,19459.5
46,19442.7
47,19395.3
48,19412.7
49,19412.0
50,19401.1
51,19426.8
52,19427.7
53,19429.5
54,19431.9
55,19443.8
56,19452.7
57,19446.1
58,19447.1
59,19457.6
60,19455.8
61,19424.9
62,19422.5
63,19393.1
64,19353.7
65,19369.1
66,19360.9
67,19373.2
68,19379.7
69,19379.8
70,19382.3
71,19382.8
72,19382.8
73,19386.1
74,19374.4
75,19344.2
76,19284.7
77,19302.0
78,19303.0
79,19310.1
80,19327.3
81,19328.2
82,19299.6
83,19320.8
84,19319.2
85,19334.8
86,19326.3
87,19306.4
88,19310.2
89,19322.7
90,19325.5
91,19334.4
92,19333.6
93,19315.4
94,19324.8
95,19337.4
96,19340.1
97,19329.5
98,19346.6
99,19338.3
100,19330.9
101,19333.2
102,19347.5
103,19365.5
104,19351.3
105,19350.3
106,19352.4
107,19350.2
108,19329.3
109,19295.1
110,19338.6
111,19332.2
112,19318.7
113,19267.4
114,19273.1
115,19296.3
116,19285.6
117,19303.0
118,19301.9
119,19316.0
120,19323.1
121,19328.4
122,19314.9
123,19319.8
124,19325.6
125,19320.0
126,19300.0
127,19306.3
128,19306.2
129,19318.1
130,19323.9
131,19336.8
132,19337.2
133,19340.1
134,19338.3
135,19328.6
136,19329.4
137,19329.4
138,19329.4
139,19338.6
140,19354.7
141,19363.8
142,19359.4
143,19372.4
144,19396.9
145,19390.7
146,19396.2
147,19384.7
148,19387.9
149,19421.7
150,19431.4
151,19433.4
152,19436.4
153,19420.1
154,19387.1
155,19380.7
156,19383.9
157,19401.3
158,19408.6
159,19386.7
160,19386.0
161,19381.5
162,19381.6
163,19385.0
164,19402.4
165,19410.0
166,19422.9
167,19436.5
168,19415.4
169,19427.9
170,19404.1
171,19411.6
172,19437.8
173,19408.9
174,19384.9
175,19377.2
176,19338.5
177,19346.0
178,19345.6
179,19356.6
180,19380.4
181,19369.3
182,19376.9
183,19353.4
184,19342.6
185,19342.6
186,19355.1
187,19349.9
188,19338.0
189,19382.0
190,19322.1
191,19325.0
192,19364.9
193,19352.3
194,19318.5
195,19302.9
196,19319.4
197,19267.7
198,19190.5
199,19235.6
200,19201.1
201,19261.5
202,19246.4
203,19232.1
204,19258.6
205,19270.5
206,19274.3
207,19257.8
208,19274.3
209,19258.4
210,19273.3
211,19271.6
212,19275.3
213,19285.2
214,19280.2
215,19266.5
216,19303.9
217,19307.8
218,19273.0
219,19285.2
220,19299.6
221,19314.4
222,19311.0
223,19295.8
224,19280.5
225,19277.2
226,19276.9
227,19277.5
228,19291.4
229,19275.5
230,19275.6
231,19278.5
232,19267.8
233,19246.1
234,19233.4
235,19239.8
236,19254.1
237,19274.0
238,19293.5
239,19297.4
240,19299.9
241,19293.4
242,19298.2
243,19304.1
244,19306.1
245,19337.4
246,19328.3
247,19331.5
248,19322.8
249,19321.4
250,19334.7
251,19340.0
252,19334.4
253,19332.8
254,19363.0
255,19374.1
256,19395.7
257,19420.0
258,19387.4
259,19381.9
260,19372.1
261,19376.0
262,19375.3
263,19361.5
264,19343.2
265,19340.1
266,19339.3
267,19333.1
268,19334.3
269,19346.8
270,19331.0
271,19339.1
272,19344.2
273,19322.0
274,19341.6
275,19344.6
276,19373.1
277,19379.7
278,19386.9
279,19402.5
280,19376.2
281,19350.2
282,19336.3
283,19339.5
284,19341.9
285,19346.9
286,19361.5
287,19359.7
288,19371.4
289,19362.2
290,19332.2
291,19320.3
292,19330.4
293,19332.4
294,19325.1
295,19325.6
296,19335.3
297,19349.7
298,19357.5
299,19364.5
300,19364.5
301,19364.5
302,19364.5
303,19355.1
304,19350.1
305,19339.6
306,19343.9
307,19344.0
308,19348.9
309,19350.0
310,19350.0
311,19331.8
312,19338.9
313,19332.2
314,19290.9
315,19318.4
316,19322.5
317,19303.9
318,19293.2
319,19318.8
320,19329.2
321,19331.5
322,19331.8
323,19321.2
324,19307.2
325,19311.1
326,19311.0
327,19286.2
328,19298.3
329,19271.6
330,19256.0
331,19268.8
332,19281.7
333,19278.7
334,19294.1
335,19303.2
336,19306.7
337,19301.0
338,19306.4
339,19293.9
340,19282.8
341,19284.5
342,19289.1
343,19293.6
344,19296.0
345,19300.0
346,19300.1
347,19314.7
348,19309.3
349,19314.2
350,19314.1
351,19317.6
352,19317.6
353,19332.4
354,19348.5
355,19349.9
356,19349.9
357,19350.0
358,19348.6
359,19350.0
360,19343.9
361,19342.0
362,19353.9
363,19355.4
364,19349.5
365,19339.9
366,19340.0
367,19339.6
368,19339.5
369,19334.1
370,19339.7
371,19339.2
372,19337.6
373,19340.1
374,19340.1
375,19318.7
376,19320.8
377,19307.9
378,19313.0
379,19311.1
380,19311.4
381,19319.7
382,19319.8
383,19329.8
384,19331.1
385,19338.9
386,19339.9
387,19343.7
388,19344.8
389,19344.8
390,19344.8
391,19344.8
392,19351.0
393,19350.9
394,19354.3
395,19343.4
396,19337.0
397,19328.7
398,19321.6
399,19320.2
400,19302.6
401,19298.8
402,19306.6
403,19289.1
404,19292.5
405,19304.1
406,19303.1
407,19314.9
408,19318.6
409,19312.4
410,19312.1
411,19312.3
412,19313.1
413,19313.1
414,19304.2
415,19289.7
416,19297.2
417,19297.2
418,19313.1
419,19303.0
420,19303.8
421,19302.0
422,19280.3
423,19275.0
424,19275.1
425,19274.3
426,19266.8
427,19282.0
428,19264.3
429,19269.9
430,19270.0
431,19270.0
432,19274.9
433,19269.9
434,19274.8
435,19273.0
436,19261.6
437,19262.0
438,19270.7
439,19279.4
440,19279.0
441,19284.2
442,19286.2
443,19292.2
444,19297.0
445,19299.0
446,19292.2
447,19292.2
448,19291.4
449,19289.3
450,19289.6
451,19309.6
452,19321.4
453,19323.1
454,19323.0
455,19323.0
456,19319.6
457,19312.3
458,19317.1
459,19303.3
460,19292.2
461,19294.6
462,19290.6
463,19293.2
464,19293.1
465,19271.4
466,19280.7
467,19317.7
