,close
0,0.476117
1,0.476054
2,0.474164
3,0.474376
4,0.474456
5,0.47487
6,0.475012
7,0.476271
8,0.477349
9,0.476452
10,0.476603
11,0.476257
12,0.47662
13,0.475439
14,0.475482
15,0.47425
16,0.474063
17,0.47457
18,0.475839
19,0.475919
20,0.47521
21,0.475094
22,0.474441
23,0.475666
24,0.476563
25,0.476264
26,0.476041
27,0.476135
28,0.474766
29,0.475924
30,0.477222
31,0.477229
32,0.476792
33,0.476656
34,0.47933
35,0.481805
36,0.482422
37,0.485145
38,0.482575
39,0.480997
40,0.480314
41,0.480539
42,0.481687
43,0.480881
44,0.483809
45,0.481417
46,0.483814
47,0.483199
48,0.482526
49,0.481296
50,0.481831
51,0.482709
52,0.483211
53,0.482966
54,0.482359
55,0.481816
56,0.480375
57,0.481633
58,0.481332
59,0.482903
60,0.48316
61,0.483304
62,0.483795
63,0.484463
64,0.483876
65,0.48478
66,0.48482
67,0.483007
68,0.484307
69,0.484999
70,0.484361
71,0.48424
72,0.483245
73,0.484614
74,0.488098
75,0.48722
76,0.482834
77,0.48207
78,0.482151
79,0.481754
80,0.482404
81,0.482157
82,0.482049
83,0.483142
84,0.484751
85,0.483952
86,0.483312
87,0.484487
88,0.483099
89,0.484176
90,0.48416
91,0.483088
92,0.483523
93,0.484487
94,0.484217
95,0.484102
96,0.484488
97,0.484398
98,0.483571
99,0.484138
100,0.483608
101,0.483205
102,0.481546
103,0.482483
104,0.483199
105,0.485426
106,0.484732
107,0.4893
108,0.48921
109,0.487422
110,0.486381
111,0.486558
112,0.4876
113,0.485693
114,0.483612
115,0.475121
116,0.478394
117,0.479791
118,0.478587
119,0.477347
120,0.477254
121,0.478183
122,0.47801
123,0.477805
124,0.475467
125,0.476281
126,0.477078
127,0.478697
128,0.478468
129,0.478353
130,0.477632
131,0.476947
132,0.474623
133,0.472021
134,0.471362
135,0.470424
136,0.471024
137,0.471819
138,0.470609
139,0.469365
140,0.466042
141,0.466347
142,0.466041
143,0.467401
144,0.4652
145,0.465919
146,0.466782
147,0.464386
148,0.465624
149,0.466506
150,0.464784
151,0.466242
152,0.466821
153,0.467933
154,0.467383
155,0.46784
156,0.465
157,0.465735
158,0.464116
159,0.462551
160,0.4485
161,0.45005
162,0.449705
163,0.448989
164,0.446889
165,0.443015
166,0.446602
167,0.451056
168,0.450054
169,0.449218
170,0.447228
171,0.447483
172,0.445383
173,0.448664
174,0.449623
175,0.449463
176,0.451078
177,0.448369
178,0.447031
179,0.448467
180,0.446215
181,0.438731
182,0.436567
183,0.436412
184,0.436065
185,0.435894
186,0.434317
187,0.437775
188,0.438473
189,0.439678
190,0.441
191,0.442005
192,0.443334
193,0.442225
194,0.443504
195,0.438732
196,0.437661
197,0.435765
198,0.433682
199,0.436576
200,0.435151
201,0.436327
202,0.436643
203,0.436788
204,0.43663
205,0.434672
206,0.434605
207,0.433678
208,0.433908
209,0.433348
210,0.434386
211,0.435493
212,0.436263
213,0.438063
214,0.442723
215,0.443072
216,0.439426
217,0.438229
218,0.43971
219,0.440033
220,0.440681
221,0.43921
